Close,High,Low,Open,Volume,Profit/Loss,MV_9D,MV_21D,Signal
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,
1500.199951171875,1506.5,1490.5,1499.699951171875,8211019,0.5,1469.1642116970486,1457.9940301804315,Buy
1510.4000244140625,1520.199951171875,1496.9000244140625,1500.199951171875,4884976,10.2000732421875,1475.6343180338542,1461.962913876488,Buy
1493.800048828125,1508.199951171875,1489.0999755859375,1507.0,5608867,-13.199951171875,1480.5773518880208,1465.4743187313989,Buy
1482.300048828125,1497.0999755859375,1480.699951171875,1490.0,4819814,-7.699951171875,1487.5694580078125,1468.4381045386904,Buy
1485.5,1491.4000244140625,1474.199951171875,1482.300048828125,5470600,3.199951171875,1492.7502848307292,1471.366664341518,Buy
1467.9000244140625,1481.9000244140625,1462.9000244140625,1479.699951171875,8691330,-11.7999267578125,1494.717041015625,1473.4196137927827,Buy
1466.699951171875,1483.0,1461.9000244140625,1478.5999755859375,7944752,-11.9000244140625,1490.4111192491318,1474.0365222749256,Buy
1476.800048828125,1480.9000244140625,1449.0999755859375,1470.0,8765759,6.800048828125,1487.566677517361,1475.9551595052083,Buy
1513.5,1520.0,1490.0,1490.0999755859375,9787975,23.4000244140625,1488.566677517361,1477.9095226469494,Buy
1530.300048828125,1533.4000244140625,1511.0999755859375,1525.0,13692989,5.300048828125,1491.9111328125,1479.993198939732,Buy
1551.699951171875,1559.199951171875,1538.0999755859375,1540.0,14635417,11.699951171875,1496.5000135633682,1482.833275204613,Buy
1541.800048828125,1557.5,1530.300048828125,1557.0999755859375,19655689,-15.2999267578125,1501.8333468967014,1486.2196858723958,Buy
1502.800048828125,1530.0,1488.800048828125,1520.0,9739549,-17.199951171875,1504.1111246744792,1487.9037214006696,Buy
1507.5999755859375,1510.199951171875,1492.5,1496.0,7910354,11.5999755859375,1506.566677517361,1490.5432884579614,Buy
1486.4000244140625,1506.0,1483.199951171875,1506.0,7525119,-19.5999755859375,1508.6222330729167,1492.309349423363,Buy
1541.0999755859375,1543.0,1490.5,1490.5,10981126,50.5999755859375,1516.8889024522568,1498.1059628441221,Buy
1536.5,1555.0,1534.0,1555.0,7387584,-18.5,1523.5222303602432,1502.7548886253721,Buy
1545.0,1551.5,1526.300048828125,1531.0,9186302,14.0,1527.0222303602432,1507.2692115420386,Buy
1548.0,1585.0,1541.0,1563.5999755859375,19270381,-15.5999755859375,1528.9888916015625,1509.2952473958333,Buy
1530.5999755859375,1550.5999755859375,1525.9000244140625,1549.0,8107952,-18.4000244140625,1526.6444498697917,1510.6381022135417,Buy
1557.9000244140625,1560.300048828125,1532.0999755859375,1532.0999755859375,7575038,25.800048828125,1528.4333360460068,1513.1809605189733,Buy
1566.4000244140625,1574.300048828125,1552.199951171875,1564.0,7552252,2.4000244140625,1535.5,1516.3333449590773,Buy
1560.0999755859375,1568.4000244140625,1557.0,1565.0,4453221,-4.9000244140625,1541.3333333333333,1518.7000093005952,Buy
1564.0,1574.0,1556.0,1562.5,5341800,1.5,1549.9555528428818,1522.0428641183037,Buy
1561.0,1579.9000244140625,1556.0999755859375,1567.0,6335969,-6.0,1552.1666666666667,1525.7904808407739,Buy
1578.699951171875,1586.0,1554.0999755859375,1555.0999755859375,12895312,23.5999755859375,1556.8555501302083,1530.2285737537202,Buy
1597.5999755859375,1599.0,1568.0,1568.0,12609619,29.5999755859375,1562.6999918619792,1536.404761904762,Buy
1616.199951171875,1631.800048828125,1600.0,1610.0,10344725,6.199951171875,1570.2777642144097,1543.5238095238096,Buy
1610.800048828125,1630.0,1600.199951171875,1617.0999755859375,7550413,-6.2999267578125,1579.1888834635417,1549.904761904762,Buy
1599.0,1606.9000244140625,1582.4000244140625,1601.199951171875,6957599,-2.199951171875,1583.7555474175347,1553.9761904761904,Buy
1584.800048828125,1608.0,1582.800048828125,1608.0,5116140,-23.199951171875,1585.7999945746528,1556.5714285714287,Buy
1598.0,1607.4000244140625,1580.5,1598.0,5159319,0.0,1590.0111083984375,1558.7761928013392,Buy
1598.199951171875,1601.800048828125,1582.5999755859375,1601.4000244140625,4633912,-3.2000732421875,1593.8111029730903,1561.461902436756,Buy
1606.800048828125,1610.800048828125,1585.0,1585.0,4190558,21.800048828125,1598.8999972873264,1566.414283389137,Buy
1592.9000244140625,1603.0,1585.5999755859375,1600.0,5499258,-7.0999755859375,1600.477783203125,1570.4761904761904,Buy
1602.0,1606.9000244140625,1586.0,1587.199951171875,4817628,14.800048828125,1600.9666748046875,1575.9809512183779,Buy
1626.800048828125,1630.0,1606.699951171875,1610.5,6577293,16.300048828125,1602.1444634331597,1580.0619070870537,Buy
1638.699951171875,1654.9000244140625,1629.800048828125,1650.0,13149023,-11.300048828125,1605.2444525824653,1584.9285714285713,Buy
1689.5999755859375,1693.199951171875,1664.0,1664.0,23098923,25.5999755859375,1615.3111165364583,1591.8142845517114,Buy
1668.300048828125,1679.0,1656.4000244140625,1679.0,6593060,-10.699951171875,1624.588894314236,1597.5428583054315,Buy
1663.4000244140625,1667.5999755859375,1652.5,1661.0,4271167,2.4000244140625,1631.8555636935764,1603.8666701543898,Buy
1656.0999755859375,1668.800048828125,1651.699951171875,1663.4000244140625,2006491,-7.300048828125,1638.2888997395833,1608.5428583054315,Buy
1644.699951171875,1673.0999755859375,1637.0999755859375,1658.0,4062817,-13.300048828125,1642.5,1612.2714262462798,Buy
1621.5999755859375,1647.9000244140625,1616.800048828125,1647.0,9395937,-25.4000244140625,1645.6888834635417,1615.1999976748511,Buy
1615.4000244140625,1628.5999755859375,1609.199951171875,1621.0,6538656,-5.5999755859375,1647.1777750651042,1617.6476178850446,Buy
1629.800048828125,1639.5999755859375,1614.0999755859375,1615.4000244140625,3658165,14.4000244140625,1647.5111083984375,1620.9238106863838,Buy
1640.4000244140625,1643.5,1627.5,1635.9000244140625,2524526,4.5,1647.7000054253472,1623.8619094122023,Buy
1606.4000244140625,1637.0,1583.0999755859375,1637.0,5917885,-30.5999755859375,1638.45556640625,1624.2809593563989,Buy
1612.199951171875,1619.9000244140625,1599.0,1600.0999755859375,4466729,12.0999755859375,1632.2222222222222,1624.0904831659227,Buy
1639.0,1642.0,1615.0,1615.0,4508079,24.0,1629.5111083984375,1625.433337983631,Buy
1613.300048828125,1644.300048828125,1608.5999755859375,1638.9000244140625,3942131,-25.5999755859375,1624.7555609809028,1626.114292689732,Sell
1614.0999755859375,1631.300048828125,1607.0,1610.0,6816681,4.0999755859375,1621.3555636935764,1627.5095272972471,Sell
1595.9000244140625,1613.300048828125,1592.5999755859375,1610.0999755859375,6985362,-14.199951171875,1618.5000135633682,1627.4095284598213,Sell
1599.0,1618.0,1586.4000244140625,1618.0,8080618,-19.0,1616.6777886284722,1627.4476260230654,Sell
1599.800048828125,1617.0,1583.0999755859375,1588.0,7557157,11.800048828125,1613.344455295139,1627.114292689732,Sell
1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0,0.0,1608.8333468967014,1627.4428652808779,Sell
1689.800048828125,1694.0,1653.4000244140625,1663.699951171875,19335957,26.10009765625,1618.1000162760417,1631.6238199869792,Sell
1681.199951171875,1685.0,1666.5,1685.0,5104958,-3.800048828125,1625.7666829427083,1634.2142915271577,Sell
1658.9000244140625,1680.199951171875,1652.9000244140625,1673.0,6406503,-14.0999755859375,1627.9777967664932,1635.1761997767858,Sell
1654.4000244140625,1657.0,1631.199951171875,1651.0,6224582,3.4000244140625,1632.544460720486,1633.500011625744,Sell
1663.5,1671.199951171875,1653.800048828125,1666.0,6228892,-2.5,1638.0333523220486,1633.2714378720239,Buy
1670.800048828125,1675.699951171875,1662.199951171875,1667.199951171875,5869137,3.60009765625,1646.3555772569443,1633.6238199869792,Buy
1682.699951171875,1689.4000244140625,1661.0999755859375,1685.800048828125,10673087,-3.10009765625,1655.6555718315972,1634.8904854910713,Buy
1666.5,1688.800048828125,1650.0,1680.0,8588664,-13.5,1663.066677517361,1635.9285830543154,Buy
1659.5,1666.5,1642.0999755859375,1658.0,4749582,1.5,1669.7000054253472,1637.7333461216517,Buy
1641.0,1655.0,1618.0999755859375,1655.0,9207926,-14.0,1664.2777777777778,1638.952392578125,Buy
1629.4000244140625,1662.0,1618.0,1662.0,6784887,-32.5999755859375,1658.5222303602432,1638.9333437965029,Buy
1656.0,1728.0,1653.0,1727.199951171875,8805868,-71.199951171875,1658.2000054253472,1639.6761997767858,Buy
1535.800048828125,1584.9000244140625,1510.0999755859375,1574.0,28828622,-38.199951171875,1645.0222303602432,1636.3142961774554,Buy
1520.199951171875,1551.0,1515.699951171875,1534.0,10628127,-13.800048828125,1629.1000027126736,1631.9333437965029,Sell
1507.0999755859375,1525.0,1480.0,1522.0999755859375,13900866,-15.0,1610.911105685764,1625.6523902529761,Sell
1497.199951171875,1528.0,1493.0,1522.0999755859375,8294615,-24.9000244140625,1590.2999945746528,1620.123814174107,Sell
1497.800048828125,1515.9000244140625,1491.0,1500.0,8657000,-2.199951171875,1571.5555555555557,1614.5857224237352,Sell
1471.9000244140625,1505.9000244140625,1469.0,1501.199951171875,7934411,-29.2999267578125,1550.7111138237847,1608.6809605189733,Sell
1386.0,1435.699951171875,1380.5,1428.9000244140625,26048896,-42.9000244140625,1522.3777804904514,1598.5381033761162,Sell
1369.0999755859375,1377.300048828125,1281.5,1293.9000244140625,45785709,75.199951171875,1493.4555528428818,1587.5523856026787,Sell
1365.5999755859375,1376.0,1338.300048828125,1373.699951171875,14621891,-8.0999755859375,1461.1888834635417,1576.4000011625744,Sell
1391.199951171875,1431.0,1367.0,1370.0,25347684,21.199951171875,1445.1222059461807,1562.1809488932292,Sell
1373.699951171875,1401.0,1345.300048828125,1390.9000244140625,20241373,-17.2000732421875,1428.8444281684028,1547.5380917503721,Sell
1370.5,1402.0,1363.199951171875,1385.0,14574228,-14.5,1413.6666531032986,1533.8047572544642,Sell
1353.199951171875,1365.0,1338.199951171875,1359.199951171875,12633552,-6.0,1397.6666531032986,1519.4618966238838,Sell
1327.5,1352.0,1318.0,1352.0,12887826,-24.5,1378.7444254557292,1503.4618966238838,Sell
1275.5,1303.5999755859375,1264.0999755859375,1301.0,27839061,-25.5,1356.9222005208333,1484.6380847749256,Sell
1290.0999755859375,1323.5999755859375,1286.199951171875,1286.199951171875,16669618,3.9000244140625,1346.2666422526042,1465.942847842262,Sell
1289.0999755859375,1314.0,1286.300048828125,1305.5,11493914,-16.4000244140625,1337.3777533637153,1447.9714181082588,Sell
1300.0999755859375,1335.0,1294.199951171875,1326.300048828125,23141724,-26.2000732421875,1330.0999755859375,1430.8571312313989,Sell
1288.9000244140625,1298.800048828125,1273.0,1291.0,9700361,-2.0999755859375,1318.7333170572917,1414.0904657273065,Sell
1307.4000244140625,1317.0,1292.0,1292.0,15154950,15.4000244140625,1311.3666585286458,1398.7571323939733,Sell
1305.800048828125,1320.0,1290.0999755859375,1320.0,10362147,-14.199951171875,1304.1777750651042,1382.0809442429315,Sell
1308.4000244140625,1327.199951171875,1303.0,1303.0,8724291,5.4000244140625,1299.2000054253472,1371.2523716517858,Sell
1315.0,1318.0,1282.5,1290.0,10068514,25.0,1297.8111165364583,1361.480945405506,Sell
1295.5999755859375,1321.0,1284.0999755859375,1320.0,9600171,-24.4000244140625,1300.0444471571182,1351.4095168340773,Sell
1276.300048828125,1299.5,1271.300048828125,1288.0,7868891,-11.699951171875,1298.5111219618057,1340.8904738653273,Sell
1265.800048828125,1278.5999755859375,1258.0,1272.5,7599940,-6.699951171875,1295.9222412109375,1329.8428548177083,Sell
1248.300048828125,1269.5999755859375,1242.5999755859375,1251.0,7366098,-2.699951171875,1290.1666937934028,1319.1952369326636,Sell
1249.800048828125,1254.300048828125,1224.199951171875,1240.199951171875,12314450,9.60009765625,1285.8222520616318,1312.7095249720983,Sell
1232.9000244140625,1245.0,1215.0999755859375,1245.0,11223276,-12.0999755859375,1277.5444742838542,1306.2238130115327,Sell
1267.0999755859375,1290.800048828125,1234.9000244140625,1238.0,12365381,29.0999755859375,1273.2444661458333,1301.5333368210565,Sell
1220.800048828125,1255.0,1215.0999755859375,1244.199951171875,9156461,-23.39990234375,1263.5111355251736,1293.4190557570685,Sell
1255.9000244140625,1264.800048828125,1229.199951171875,1242.0,27299975,13.9000244140625,1256.9444715711807,1287.809535435268,Sell
1256.800048828125,1261.0999755859375,1227.4000244140625,1238.199951171875,12420293,18.60009765625,1252.6333685980903,1282.395252046131,Sell
1278.300048828125,1297.0,1251.0,1269.0,13613495,9.300048828125,1252.8555908203125,1278.828590029762,Sell
1279.0999755859375,1290.5999755859375,1257.0999755859375,1270.0,10824030,9.0999755859375,1254.3333604600693,1276.5238269624256,Sell
1269.699951171875,1294.800048828125,1263.199951171875,1285.199951171875,13092541,-15.5,1256.7111273871528,1276.2476341610864,Sell
1250.5999755859375,1265.5,1243.0,1250.0,14108486,0.5999755859375,1256.8000081380208,1274.3666817801338,Sell
1275.699951171875,1303.0,1269.5,1290.0,8137156,-14.300048828125,1261.5555555555557,1273.7285853794642,Sell
1300.800048828125,1305.4000244140625,1259.800048828125,1260.0,12873492,40.800048828125,1265.3000081380208,1273.7619222005208,Sell
1306.199951171875,1320.0,1299.0,1301.4000244140625,10208682,4.7999267578125,1274.7888861762153,1274.585728236607,Buy
1339.4000244140625,1345.0999755859375,1293.5,1302.0,15355792,37.4000244140625,1284.0666639539932,1276.1095377604167,Buy
1346.199951171875,1376.9000244140625,1331.0,1349.0,16030133,-2.800048828125,1293.9999864366318,1278.0333426339287,Buy
1331.5999755859375,1337.5,1314.0,1329.9000244140625,14894607,1.699951171875,1299.9222005208333,1279.1381022135417,Buy
1292.5,1318.9000244140625,1283.300048828125,1318.0,19233369,-25.5,1301.4110921223958,1278.066673642113,Buy
1276.800048828125,1289.0,1265.699951171875,1272.0,10366082,4.800048828125,1302.1999918619792,1277.1714390345983,Buy
1305.300048828125,1322.5,1300.5,1306.300048828125,12098912,-1.0,1308.2777777777778,1278.5523914155506,Buy
1319.199951171875,1331.0,1309.0,1322.0999755859375,18527029,-2.9000244140625,1313.111111111111,1281.0952439081102,Buy
1318.699951171875,1328.300048828125,1306.0999755859375,1313.0,12064048,5.699951171875,1315.0999891493057,1284.4476202101935,Buy
1312.5999755859375,1324.9000244140625,1308.0999755859375,1320.0,7172300,-7.4000244140625,1315.8111029730903,1287.4380929129463,Buy
1313.199951171875,1325.0,1299.300048828125,1310.0,10057440,3.199951171875,1312.8999837239583,1291.2618989490327,Buy
1268.5999755859375,1297.699951171875,1255.9000244140625,1295.0,20088378,-26.4000244140625,1304.2777642144097,1291.3333275204614,Buy
1240.5999755859375,1265.699951171875,1226.0,1254.0,14792854,-13.4000244140625,1294.1666531032986,1292.2761811755952,Buy
1154.5999755859375,1223.9000244140625,1152.199951171875,1200.0,42078914,-45.4000244140625,1278.8444281684028,1287.452369326637,Sell
1170.300048828125,1179.9000244140625,1154.5,1154.5999755859375,19579883,15.7000732421875,1267.0110948350693,1283.3333217075892,Sell
1152.0999755859375,1169.4000244140625,1149.800048828125,1162.699951171875,12720276,-10.5999755859375,1249.9888644748264,1277.3237944103423,Sell
1167.5,1178.199951171875,1156.800048828125,1158.5,8303109,9.0,1233.1333143446182,1272.009509858631,Sell
1181.800048828125,1189.800048828125,1159.5999755859375,1167.5,12205669,14.300048828125,1217.9222140842014,1267.8238002232142,Sell
1181.800048828125,1181.800048828125,1181.800048828125,1181.800048828125,0,0.0,1203.388888888889,1264.5476132347471,Sell
1168.4000244140625,1195.0,1165.199951171875,1195.0,7735811,-26.5999755859375,1187.3000081380208,1259.4380929129463,Sell
1178.0999755859375,1185.199951171875,1160.0999755859375,1169.5,8164108,8.5999755859375,1177.2444525824653,1253.5952322823662,Sell
1167.199951171875,1191.5,1164.0999755859375,1187.0,9856963,-19.800048828125,1169.088894314236,1246.9761846633185,Sell
1162.699951171875,1175.4000244140625,1159.199951171875,1173.0,12013987,-10.300048828125,1169.9888916015625,1238.5618954613096,Sell
1179.199951171875,1183.5,1158.800048828125,1161.0,7582770,18.199951171875,1170.9777696397568,1230.6095145089287,Sell
